"L294","25B07","46A08","GMR_46A08_AV_01-20150403_43_A1","3B","1","Yes","","Yes_TI_wk30","None"
"L495","10G01","67F03","GMR_67F03_AV_01-20150403_42_B3","113","1","No","","","Strong"
"L455","46E11","59F02","GMR_59F02_AV_01-20150403_43_B1","7A","2","Yes","Yes_TI_wk12","","Weak"
"","","","","8A","","","","",""
"L87","16C09","17B08","GMR_17B08_AV_01-20150327_43_A6","12A","1","Yes","Yes_TI_wk10","","None"
"L191","84F07","30H02","GMR_30H02_AV_01-20150327_43_B6","1G","1","Yes","Yes_TI-wk27","Yes-TI_flycore_18Apr-30May16","Weak"
"L438","65D05","55C09","GMR_55C09_AV_01-20150410_41_A2","16A","2","Yes","Yes_TI-wk25","","Medium"
"","","","","","","","","",""
"L1488","65H10","65C07","GMR_65C07_AV_01-20150410_41_F6","141","1","Yes","","","Medium"
"L102","47B03","19A04","GMR_19A04_AV_01-20150410_41_C2","29B","2","Yes","Yes_TI_wk8","Yes-TI_flycore_18Apr-30May16","None"
"","","","","(29C)","","","","",""
"L1247","41H07","48G01","GMR_94F11_AV_01-20150313_45_A1","114B","1","Yes","Yes_TI-wk26","Yes_TI_wk32","Don't Care"
"L504","79C09","72G12","GMR_72G12_AV_01-20150515_41_A6","116B","1","Yes","","","Medium"
"L421","38D01","54G12","GMR_54G12_AV_01-20150515_41_B4","1B","1","Yes","Yes_TI_wk9","Yes-TI_flycore_18Apr-30May16","None"
"L563","16C09","94F11","JRC_IS04013-20150904_52_G3","138","1","Yes","Yes_TI_wk16","Yes-TI_wk15-16 (flycore)","None"
"L549","20A03","94D12","JRC_IS04018-20151016_52_A5","16A","1","In Progress (flycore)","Yes_TI-wk19","Yes-TI_wk13","Weak"
"L426","82F03","54G12","JRC_IS04037-20150904_52_F2","(1B)","2","No","","","Medium"
"","","","","","","","","",""
"L178","89A01","28A10","JRC_IS04038-20150904_52_C2","12B","1","Yes","Yes_TI-wk22","Yes_TI_wk30","Weak"
"L248","93E08","34G01","JRC_IS04041-20150904_52_D2","1B","1","Yes","Yes_TI_wk16","Yes-TI_wk13","Strong"
"L471","93E08","59G08","JRC_IS04043-20150904_52_G2","PN","","In Progress (flycore)","","","Strong"
"L590","93E08","95A10","JRC_IS04044-20150904_52_H2","1E","1","No","","","Medium"
"L304","65H10","46E11","JRC_IS15279-20151016_52_A6","8A","1","Yes","Yes_TI-wk21","Case4_Wk5","Weak"
"L453","11B07","59F02","JRC_IS21819-20151016_52_C3","8A","1","No","","","Weak"
"L460","14E05","59F02","JRC_IS21820-20151016_52_C4","8A","2","Yes","Yes_TI-wk24","","Weak"
"","","","","7A","","","","",""
"L467","38D01","59G08","JRC_IS21821-20151016_52_C5","PN","0","Yes","","Yes_TI_wk31","Weak"
"L567","22B12","94F11","JRC_IS21825-20151016_52_C2","138","1","Yes","Yes_TI_wk14","Yes-TI_wk17","Medium"
"L1049","25A01","41G09","JRC_IS22337-20151030_51_F2","4A","2","Yes","Yes_TI-wk24","Yes-TI_wk18","None"
"","","","","","","","","",""
"L1224","16C09","48E02","JRC_IS22340-20151030_51_E2","138","2","Yes","","","None"
"","","","","(12A)","","","","",""
"L1225","19E06","48E02","JRC_IS22341-20151030_51_B2","12B","1","Yes","Yes_TI_wk14","","None"
"","","","","12A","","","","",""
"L1237","20G10","48E02","JRC_IS22343-20151030_51_A3","70C","1","Yes","","","None"
"L1294","19E06","52H12","JRC_IS22347-20151030_51_C4","12B","1","No","","","Medium"
"L1723","12H12","85F05","JRC_IS22371-20151030_51_F6","(7)","1","No","","","Weak"
"L1724","15A01","85F05","JRC_IS22372-20151030_51_F4","3B","1","Yes","Yes_TI-wk24","","Medium"
"L1727","16C09","85F05","JRC_IS22374-20151030_51_E4","3F","1","Yes","","","None"
"L1739","11E08","92A07","JRC_IS22376-20151030_51_D6","16D","1","Yes","Yes_TI_wk12","","Weak"
"L1740","12H12","92A07","JRC_IS22377-20151030_51_D4","16D","1","Yes","Yes_TI_wk12","Yes-TI_wk10","Weak"
"L707","12H12","15A01","JRC_IS22384-20151030_51_C2","16D","1","Yes","Yes_TI-wk20","","None"
"L718","19E06","17B08","JRC_IS22385-20151030_51_B3","12B","1","Yes","Yes_TI-wk22","","None"
"L798","19E06","25B07","JRC_IS22388-20151030_51_E3","3F","1","Yes","Yes_TI_wk12","","Weak"
"L843","19E06","28A10","JRC_IS22390-20151030_51_D3","12B","1","Yes","Yes_TI-wk21","","None"
"L886","25A01","30A10","JRC_IS22396-20151030_51_D5","4A","3","No","","","Medium"
"","","","","76B","","","","",""
"L1000","94B04","38F08","JRC_IS22532-20151106_52_J3","27C","1","Yes","Yes_TI_wk14","Yes-TI_wk17","Weak"
"L1031","94B04","39H01","JRC_IS22536-20151106_52_I2","3F","1","No","","","Medium"
"L1139","93A02","44G08","JRC_IS22549-20151106_52_C1","7A","1","Yes","Yes_TI_wk14","Yes_TI_wk21","None"
"L1157","41H07","46E07","JRC_IS22554-20151106_51_B2","139","1","Yes","Yes_TI_wk14","Yes_TI_wk30","None"
"L1231","84A06","48E02","JRC_IS22568-20151106_51_F1","12C","1","No","","","Weak"
"L1291","94B04","52H12","JRC_IS22584-20151106_52_G2","12B","1","Yes","Yes_TI-wk20","","Weak"
"","","","","3E","","","","",""
"L1300","84A06","52H12","JRC_IS22587-20151106_51_F4","12C","1","In Progress (flycore)","","","Weak"
"L1314","93A02","53B06","JRC_IS22591-20151106_52_F2","3B","2","Yes","Yes_TI-wk20","","Strong"
"","","","","3D","","","","",""
"L1315","91F03","53B06","JRC_IS22592-20151106_51_F3","3A","1","No","","","Medium"
"L1354","49B08","53D01","JRC_IS22604-20151106_52_A6","4A","1","Yes","Yes_TI_wk14","Case4_Wk1","Weak"
"L1386","41H07","54G12","JRC_IS22609-20151106_51_B5","138","2","Yes","Yes_TI_wk14","","None"
"","","","","1E","","","","",""
"L1395","93A02","55C09","JRC_IS22613-20151106_52_E6","16A","1","Yes","Yes_TI-wk25","Yes-TI_wk10","None"
"L1396","94B04","55C09","JRC_IS22614-20151106_52_I1","16B","1","Yes","Yes_TI-wk25","Yes_TI_wk29","Weak"
"L1477","49B08","65C07","JRC_IS22624-20151106_51_J2","4A","","Yes","Yes_TI_wk13","Yes_TI_wk26","Medium"
"L1495","93A02","65D05","JRC_IS22631-20151106_52_D2","16A","1","Yes","Yes_TI_wk13","","Medium"
"L1538","93A02","66B12","JRC_IS22646-20151106_52_E1","16B","1","Yes","Yes_TI-wk25","Case4_Wk5","None"
"L1554","91F03","71D08","JRC_IS22656-20151106_51_G1","3C","2","Yes","Yes_TI_wk13","","Medium"
"","","","","V2","","","","",""
"L1614","44G08","81A04","JRC_IS22675-20151106_51_I1","16F","1","Yes","Yes_TI_wk12","Yes-TI_wk10","Medium"
"L1721","92D09","85F05","JRC_IS22713-20151106_52_E4","16C","1","Yes","Yes_TI_wk12","Yes-TI_wk10","Weak"
"L1744","92D09","92A07","JRC_IS22721-20151106_52_D4","16D","1","Yes","Yes_TI_wk13","Yes-TI_wk17","Weak"
"L1749","79C09","92A07","JRC_IS22723-20151106_51_E1","116A","2","Yes","Yes_TI-wk22","","Weak"
"","","","","4A","","","","",""
"L1806","44G08","94F11","JRC_IS22727-20151106_52_B6","2","2","Yes","Yes_TI-wk27","","None"
"","","","","(7)","","","","",""
"L1812","92D09","94F11","JRC_IS22730-20151106_52_E3","16D","1","Yes","Yes_TI_wk13","Yes_TI_wk24","Medium"
"L629","30A10","10H02","JRC_IS22737-20151106_52_I5","27A","1","Yes","Yes_TI_wk12","Yes_TI_wk23","Medium"
"L721","51H04","17B08","JRC_IS22755-20151106_51_J1","12C","1","Yes","Yes_TI-wk23","Yes_TI_wk24","None"
"L763","93A02","20A03","JRC_IS22762-20151106_52_D1","51C","2","Yes","Yes_TI_wk14","","Strong"
"","","","","(29B)","","","","",""
"L770","37E08","20G10","JRC_IS22763-20151106_51_B1","70C","1","Yes","Yes_TI-wk22","","None"
"L772","48E02","20G10","JRC_IS22764-20151106_52_B1","70C","1","Yes","Yes_TI-wk23","","None"
"L779","30A10","22A12","JRC_IS22766-20151106_51_A1","116B","2","Yes","Yes_TI-wk28","","None"
"","","","","4I","","","","",""
"L794","91F03","25B07","JRC_IS22769-20151106_51_F5","3A","1","Yes","Yes_TI_wk17","","Medium"
"L945","91F03","33E02","JRC_IS22794-20151106_51_F2","3C","1","No","","","Strong"
"","","","","(V2)","","","","",""
"L985","48E02","37E08","JRC_IS22801-20151106_51_H5","70C","1","Yes","","","Medium"
"L990","48F03","37G11","JRC_IS22802-20151106_52_B2","11A","1","Yes","Yes_TI-wk21","Yes_TI_wk26","Medium"
"L475","55C09","65D05","JRC_IS22807-20151106_52_A3","16A","1","Yes","Yes_TI-wk19","Yes_TI_wk24","Medium"
"L1859","VT012412","18B06","JRC_IS23065-20151120_52_F2","4G","1","No","","","Strong"
"L1860","VT024617","18B06","JRC_IS23066-20151120_53_D1","4G","1","In Progress (flycore)","","","Medium"
"","","","","","","","","",""
"L1925","VT017375","75C05","JRC_IS23087-20151120_52_G3","54C","1","Yes","Yes_TI_wk13","Yes-TI_wk10","None"
"L2001","VT022244","VT014480","JRC_IS23097-20151120_52_G5","147","1","Yes","Yes_TI_wk12","Yes-TI_wk11","Weak"
"L2002","VT044340","VT014480","JRC_IS23098-20151120_52_B4","147","1","Yes","Yes_TI_wk15","Yes_TI_wk24","Weak"
"L2022","VT017183","VT022244","JRC_IS23103-20151120_52_D4","147","1","In Progress (flycore)","","","Medium"
"L2033","VT043152","VT027015","JRC_IS23107-20151120_52_H2","145","1","Yes","Yes_TI_wk13","Yes-TI_wk11","Medium"
"L2038","VT013878","VT043152","JRC_IS23109-20151120_52_B3","145","1","Yes","Yes_TI_wk17","","Strong"
"L2041","VT049488","VT043152","JRC_IS23112-20151120_52_D2","145","1","Yes","Yes_TI_wk15","Yes-TI_wk11","None"
"L2051","VT022244","VT044340","JRC_IS23114-20151120_52_C1","147","1","Yes","Yes_TI_wk14","Yes-TI_wk11","Medium"
"L2053","VT013878","VT049488","JRC_IS23115-20151120_52_J1","145","","Yes","Yes_TI-wk22","Yes_TI_wk28","Medium"
"","","","","104","","","","",""
"L2059","VT022244","VT050273","JRC_IS23121-20151120_52_E1","147","1","No","","","Medium"
"","","","","(4)","","","","",""
"L2060","VT044340","VT050273","JRC_IS23122-20151120_52_B2","147","1","No","","","Medium"
"L2066","VT055836","VT065319","JRC_IS23126-20151120_53_D3","29B","1","No","","","Strong"
"L2098","24C08","20A03","JRC_IS23129-20151120_53_B4","1A","1","Yes","Yes_TI_wk15","Yes_TI_wk24","Medium"
"L2104","48E02","24C08","JRC_IS23133-20151120_53_E3","138","1","Yes","Yes_TI_wk17","Yes_TI_wk24","None"
"L2158","64B08","VT002834","JRC_IS23161-20151120_52_D5","98","1","Yes","","Case4_Wk6","Weak"
"L2185","64B08","VT029317","JRC_IS23170-20151120_52_G4","29B","1","Yes","Yes_TI_wk15","Case4_Wk1","Weak"
"L2232","22B02","VT050273","JRC_IS23186-20151120_52_E2","98","","No","","","Medium"
"L2233","37A11","VT050273","JRC_IS23187-20151120_52_B1","4E","1","Yes","Yes_TI_wk15","Yes-TI_wk10","Medium"
"L2241","37G11","VT043140","JRC_IS23191-20151120_52_I4","11A","1","Yes","Yes_TI-wk21","","Weak"
"L1842","49B08","18B06","JRC_IS23341-20151113_53_A3","4G","1","Yes","Yes_TI_wk15","Yes_TI_wk19","Medium"
"L1965","VT000848","16H04","JRC_IS23346-20151113_53_C3","54B","1","Yes","Yes_TI_wk15","Yes_TI_wk24","Medium"
"L2013","VT006202","16H04","JRC_IS23347-20151113_52_H1","54B","1","Yes","Yes_TI-wk21","","None"
"","","","","","","","","",""
"L1865","VT002033","34E07","JRC_IS23356-20151113_52_G1","29B","1","No","","","Medium"
"L1899","VT007394","75C05","JRC_IS23369-20151113_53_A2","54C","1","Yes","Yes_TI_wk15","Yes_TI_wk24","None"
"L1931","48G07","VT019059","JRC_IS23371-20151113_52_J4","54A","1","No","","","Strong"
"L1933","49G06","34E07","JRC_IS23372-20151113_52_E2","4A","1","Yes","Yes_TI-wk19","Yes-TI_wk18","None"
"L1949","VT002216","85A07","JRC_IS23376-20151113_52_B3","70A","1","Yes","Yes_TI-wk22","","None"
"L1876","11G08","VT000848","JRC_IS23383-20151113_53_D4","54A","2","No","","","Medium"
"","","","","54C","","","","",""
"L1940","66A08","VT000926","JRC_IS23384-20151113_53_C1","70E","2","Yes","Yes_TI_wk15","Case4_Wk6","Medium"
"L2048","66A08","VT002216","JRC_IS23389-20151113_53_F2","70A","2","No","","","Medium"
"","","","","29C","","","","",""
"L1966","11G08","VT007394","JRC_IS23390-20151113_53_G1","54B","1","Yes","Yes_TI_wk17","","Weak"
"L1974","VT000848","VT007394","JRC_IS23391-20151113_53_C2","54B","1","No","","","Strong"
"L1983","76E07","VT008671","JRC_IS23395-20151113_52_I3","17C","2","Yes","Yes_TI_wk15","Case4_Wk1","Weak"
"","","","","","","","","",""
"L1978","VT002033","VT013949","JRC_IS23400-20151113_52_G2","29B","3","Yes","Yes_TI-wk24","","Weak"
"","","","","29C","","","","",""
"","","","","12A","","","","",""
"L1893","18B06","VT024617","JRC_IS23405-20151113_52_D2","4G","1","Yes","Yes_TI_wk15","Yes-TI_wk13","Medium"
"L1979","17A04","VT026759","JRC_IS23409-20151113_52_J3","85","1","No","","","Medium"
"L1950","17A04","VT006903","JRC_IS23823-20151113_53_D1","85","1","Yes","","","Medium"
"L1995","17A04","VT020605","JRC_IS23829-20151113_53_B3","85","1","No","","","Weak"
"L2029","34E07","VT013949","JRC_IS23832-20151113_53_E1","29B","1","No","","","Medium"
"L1989","22D02","VT008671","JRC_IS23827-20151113_53_F4","17C","","Yes","Yes_TI_wk17","","Weak"
"L2049","25B07","VT013596","JRC_IS23834-20151113_52_C4","3B","1","No","","","Medium"
"L1916","66A08","VT017258","JRC_IS23818-20151113_53_H5","PN","1","No","","","Medium"
"L1900","17A04","VT041432","JRC_IS23817-20151113_52_G3","85","1","Yes","Yes_TI-wk24","","None"
"L1955","11G08","VT017375","JRC_IS23824-20151113_52_A4","54A","2","Yes","Yes_TI-wk18","","Weak"
"","","","","54C","","","","",""
"L1847","VT000848","75C05","JRC_IS23805-20151113_52_H4","54C","1","Yes","Yes_TI_wk17","","None"
"L1850","49B08","VT024617","JRC_IS23807-20151113_52_F4","4G","1","Yes","Yes_TI_wk17","Yes-TI_wk13","Medium"
"L1961","34E07","VT002033","JRC_IS23825-20151113_52_H3","29B","1","No","","","Medium"
"L1990","25G10","VT008671","JRC_IS23828-20151113_52_G4","17C","1","Yes","Yes_TI_wk17","","None"
"L1938","11E08","30A10","JRC_IS23819-20151113_52_H2","29G","1","Yes","Yes_TI_wk17","","Medium"
"L1943","22A12","VT020714","JRC_IS23821-20151113_52_I4","116A","1","Yes","Yes_TI-wk18","Yes_TI_wk30","Medium"
"L2223","VT058488","82E01","JRC_IS24155-20151204_51_D5","4I","1","Yes","","Case4_Wk3","Medium"
"L2161","VT008659","VT002834","JRC_IS24204-20151204_51_D2","4E","1","In Progress (flycore)","","","Medium"
"L2239","VT002050","37G11","JRC_IS24203-20151204_51_D1","11A","1","Yes","Yes_TI-wk18","","Medium"
"L2240","VT043140","37G11","JRC_IS24153-20151204_51_E1","11A","1","In Progress (flycore)","","","Medium"
"L722","64G04","17B08","JRC_IS24213-20151204_51_E2","12B","1","No","","","Medium"
"L2087","VT006486","VT060731","JRC_IS24177-20151204_51_F1","84","1","Yes","Yes_TI-wk18","Yes-TI_wk10","None"
"L2219","VT029317","VT060077","JRC_IS24166-20151204_51_F3","29B","1","No","","","Medium"
"L2220","VT041887","VT060077","JRC_IS24172-20151204_51_F4","154","1","Yes","Yes_TI-wk24","Yes_TI_wk32","Medium"
"L2170","VT002834","VT008659","JRC_IS24146-20151204_51_G2","4E","1","Yes","Yes_TI-wk18","Yes-TI_wk14","Medium"
"L2312","49H05","34E09","JRC_IS24831-20151218_52_D1","125","2","Yes","Yes_TI-wk18","Case4_Wk2","Weak"
"","","","","137","","","","",""
"L2392","34E09","VT023823","JRC_IS24820-20151218_52_E3","76B","21","Yes","Yes_TI-wk19","Yes-TI_wk10","Strong"
"","","","","141","","","","",""
"L2382","VT006202","VT008671","JRC_IS24794-20151218_52_D5","125","1","Yes","Yes_TI-wk18","Yes-TI_wk11","None"
"L2188","VT002834","VT029317","JRC_IS24141-20151204_52_G4","29B","1","No","","","Medium"
"L2345","21D02","58F03","JRC_IS24813-20151218_52_A1","137","1","Yes","Yes_TI-wk19","Case4_Wk3","Weak"
"L2094","VT006486","VT008489","JRC_IS04924-20151204_52_G6","VisualPN1","0","Yes","Yes_TI-wk19","Yes-TI_wk13","None"
"L2387","44G08","VT016266","JRC_IS24825-20151218_52_G4","151A","1","Yes","Yes_TI-wk26","Case4_Wk4","Ascending"
"L2385","70G05","VT008683","JRC_IS24840-20151218_52_F2","116B","1","Yes","Yes_TI-wk18","","Medium"
"L2338","25C01","53B06","JRC_IS24815-20151218_52_F1","2","1","Yes","","Yes-TI_wk13","Medium"
"L1959","58F03","30A10","JRC_IS23354-20151211_52_G3","29G","1","Yes","Yes_TI-wk18","Yes_TI_wk21","Medium"
"L2088","VT060731","VT006486","JRC_IS24659-20151211_52_D5","84","1","Yes","Yes_TI-wk20","Case4_Wk4","None"
"L2193","VT060077","VT029317","JRC_IS24679-20151211_52_C3","29B","1","Yes","Yes_TI-wk20","Case4_Wk1","Medium"
"L424","59G08","54G12","JRC_IS04034-20150904_52_F1","1A","1","No","","","Weak"
"L156","93E08","22C12","JRC_IS04040-20150904_52_B4","1D","1","No","","","Medium"
"L393","47B03","53C10","JRC_IS21817-20151016_52_A3","7A","1","Yes","Yes_TI-wk24","","None"
"L1671","16C09","85C03","JRC_IS22360-20151030_51_D2","29C","3","No","","","Medium"
"","","","","12A","","","","",""
"","","","","138","","","","",""
"L734","25A01","18C07","JRC_IS22386-20151030_51_F5","(4A)","1","No","","","None"
"L1245","91F03","48G01","JRC_IS22576-20151106_51_H1","3A","1","No","","","Strong"
"L1306","30A10","53A03","JRC_IS22589-20151106_52_G1","(27A)","1","No","","","None"
"L2445","VT026019","41C05","B1_T1_20151016_42_R1_L19","151A","1","Yes","Yes_TI-wk24","Case4_Wk2","Ascending"
"L2103","20A03","24C08","JRC_IS23132-20151120_53_B2","1H","2","No","","","None"
"","","","","138","","","","",""
"L2047","58F03","85A07","JRC_IS23374-20151211_52_H3","29G","1","No","","","Medium"
"L2197","VT002834","VT041887","JRC_IS24142-20151204_51_G3","","1","No","","","Medium"
"L2273","VT038219","VT026001","JRC_IS24656-20151211_52_H5","16B","2","Yes","Yes_TI-wk22","Case4_Wk6","None"
"","","","","125","","","","",""
"L2201","VT058720","VT041887","JRC_IS24671-20151211_52_B2","151B","2","Yes","Yes_TI-wk22","Yes_TI_wk23","Ascending"
"","","","","(?)","","","","",""
"","","","","150","","","","",""
"L2202","VT060077","VT041887","JRC_IS24680-20151211_52_C2","151B","2","No","","","Medium"
"","","","","","","","","",""
"L1606","48E02","79D04","JRC_IS22670-20151106_51_I3","123","1","Yes","Yes_TI-wk21","Yes-TI_wk15-16 (flycore)","Medium"
"L1827","30A10","95F09","JRC_IS22732-20151106_51_D4","29E","1","Yes","Yes_TI-wk26","Yes_TI_wk22","Medium"
"L963","83A11","34G01","JRC_IS22797-20151106_51_E2","24","1","Yes","Yes_TI-wk19","Yes_TI_wk29","Medium"
"L2260","92D09","VT019067","JRC_IS24693-20151211_52_E4","153","1","Yes","Yes_TI-wk21","Yes_TI_wk23","Medium"
"L2314","58F03","34E09","JRC_IS24835-20151218_52_E4","NotLH","1","Yes","Yes_TI-wk21","Case4_Wk6","Medium"
"L2045","VT006202","VT017375","JRC_IS25420-20160121_52_D6","54C","1","Yes","Yes_TI-wk20","Yes_TI_wk22","None"
"L856","20A03","29E11","JRC_IS22392-20160129_52_D2","27A","1","Yes","Yes_TI-wk19","Yes-TI_wk18","Medium"
"L879","13C04","29E11","JRC_IS22395-20160129_52_A4","27A","2","Yes","Yes_TI-wk20","Yes_TI_wk29","Weak"
"","","","","","","","","",""
"L1981","VT017242","VT008183","JRC_IS25419-20160121_52_D4","123","1","No","","","Strong"
"L880","30A10","29E11","JRC_IS25820-20160129_52_A2","27A","3","No","","","None"
"","","","","4A","","","","",""
"","","","","(116A)","","","","",""
"L876","79C09","29E11","JRC_IS25832-20160129_52_E2","27A","2","Yes","Yes_TI-wk22","Yes_TI_wk29","Weak"
"","","","","116A","","","","",""
"L1985","VT006202","VT007394","JRC_IS23392-20160121_52_A3","54C","1","No","","","None"
"L271","14B11","41H09","JRC_IS21811-20160212_52_A6","7A","2","Yes","Yes_TI-wk19","Yes-TI_wk18","None"
"L867","82F03","29E11","JRC_IS25833-20160129_52_E3","27A","1","No","","","Strong"
"L860","33E02","29E11","JRC_IS25822-20160129_52_D3","27A","1","Yes","Yes_TI-wk21","Yes_TI_wk29","Weak"
"L760","25G10","20A03","JRC_IS22760-20160129_52_E4","8C","1","Yes","Yes_TI-wk24","Yes_TI_wk25","Medium"
"L2316","VT023823","34E09","JRC_SS25950-20160212_52_G1","76B","2","Yes","Yes_TI-wk20","Yes_TI_wk25","Strong"
"","","","","141","","","","",""
"L2111","24C08","53C02","JRC_IS23139-20160212_52_A3","138","1","Yes","Yes_TI-wk20","Yes_TI_wk25","None"
"L883","84F07","29E11","JRC_IS25835-20160129_52_F4","29D","1","Yes","Yes_TI-wk27","Yes-TI_wk18","None"
"L2317","15F02","41H09","JRC_SS25954-20160212_52_B1","PN","0","Yes","","Yes_TI_wk20","None"
"L1226","25B07","48E02","JRC_IS22342-20160212_52_E1","12B","1","No","","","None"
"L1649","38D01","83A11","JRC_IS22681-20160219_51_A1","138","1","No","","","None"
"L482","31D07","65H10","JRC_IS26634-20160226_53_C6","8B","1","Yes","Yes_TI-wk26","Case4_Wk6","Weak"
"","","","","8A","","","","",""
"L2278","VT050226","VT026001","JRC_IS24645-20160226_53_A3","16B","1","Yes","Yes_TI-wk19","Yes_TI_wk22","None"
"L1299","51H04","52H12","JRC_IS22586-20160226_53_A5","12B","1","No","","","Medium"
"L1140","94B04","44G08","JRC_IS22550-20160226_53_C2","7B","1","Yes","Yes_TI-wk22","Yes_TI_wk21","None"
"","","","","7A","","","","",""
"L1524","41H07","66A08","JRC_IS22640-20160226_53_I1","70D","2","Yes","Yes_TI-wk19","Yes_TI_wk20","Strong"
"","","","","(8A)","","","","",""
"L1425","41H07","59F02","JRC_IS26628-20160226_53_C3","8A","2","No","","","None"
"","","","","113","","","","",""
"L1431","94B04","59F02","JRC_IS22617-20160226_53_D1","125","1","No","","","Medium"
"L1550","64G04","69H02","JRC_IS26646-20160226_53_E1","29B","1","No","","","Strong"
"L1569","25G10","76E07","JRC_IS22658-20160226_53_E2","17C","1","Yes","Yes_TI-wk19","Yes_TI_wk30","Weak"
"L1539","94B04","66B12","JRC_IS22647-20160226_53_G4","16B","1","Yes","Yes_TI-wk25","Yes_TI_wk20","None"
"L2109","54G12","48E02","JRC_IS23137-20160226_53_H4","138","1","Yes","Yes_TI-wk21","Yes_TI_wk20","Medium"
"L1183","64G04","47B03","JRC_IS26639-20160226_54_A2","29C","3","No","","","Weak"
"","","","","29B","","","","",""
"","","","","(7)","","","","",""
"L1811","12H12","94F11","JRC_IS22380-20160226_54_D3","138","3","No","","","Weak"
"","","","","16D","","","","",""
"","","","","29B","","","","",""
"L2363","48F03","73C07","JRC_IS27110-20160311_53_G2","11A","1","Yes","Yes_TI-wk20","Yes_TI_wk20","Medium"
"L1683","46A08","85C03","JRC_IS22695-20160226_53_I5","3B","2","Yes","Yes_TI-wk20","Yes_TI_wk22","None"
"","","","","29B","","","","",""
"L1841","VT044492","10H03","JRC_IS27126-20160311_53_E5","(1H)","1","In Progress (flycore)","","","Strong"
"L2444","75B02","VT028327","JRC_SS44863-20171103_49_A1","PN","1","Yes","Yes_TI-wk26","Yes_TI_wk31","Medium"
"L2443","75B02","79B08","JRC_SS11235-20171103_49_A2","PN","1","Yes","","","None"
"L1786","25G10","94B04","JRC_IS34899-20160930_41_I2",,"1","Yes","","","Medium"
"L1779","55C09","94B04","JRC_IS34892-20160930_43_A5","16B","1","Yes","","","Weak"
"L1591","27C09","76G09","JRC_IS34841-20160930_42_G6","16F","","Yes","","","None"
"L1448","54G12","64E01","JRC_IS34819-20160930_42_A6","1B","1","Yes","","","Strong"
"L1377","95A10","53H04","JRC_IS34807-20160930_42_C1","1E","1","In Progress (flycore)","","","None"
"L754","84A06","19E06","JRC_IS31644-20160701_52_A1","12C","1","Yes","","","None"
"L732","70D02","18B12","JRC_IS31635-20160624_53_A5","125","1","No","","","Medium"
"L712","27C09","15A01","JRC_IS31632-20160624_53_F2","155","1","Yes","","","None"
"L1408","54G12","58F12","JRC_IS31594-20160624_53_H2","1B","1","Yes","","","None"
"L1418","44G08","58F12","JRC_IS31603-20160624_53_H1","TPN","1","Yes","","","None"
