"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type"
"882987799","AVLP066a","AVL02","AVL02aa","AVL02olc_pct",FALSE,"LHN","LHAV1a5","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1","LHAV1a5"
"857455968","AVLP071a","AVL02","AVL02y","AVL02od_pct",FALSE,"LHN","LHAV1b1","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1","LHAV1b1"
"5813013207","AVLP071b","AVL02","AVL02y","AVL02of_pct",FALSE,"LHN","LHAV1b4","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",FALSE,FALSE,"LHAV1","LHAV1b4"
"919185724","AVLP073a","AVL02","AVL02x","AVL02ola_pct",FALSE,"LHN","LHAV1c1","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1","LHAV1c1"
"823999645","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","3932108","good","Cha-F-300352","medium",TRUE,TRUE,"LHAV1","LHAV1a3"
"854680421","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","2794070","good","Gad1-F-900217","good",TRUE,TRUE,"LHAV1","LHAV1a3"
"855439675","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","3932108","good","Gad1-F-600204","medium",TRUE,TRUE,"LHAV1","LHAV1a3"
"883018168","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","4120047","good","Cha-F-500001","medium",TRUE,TRUE,"LHAV1","LHAV1a3"
"913341672","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","4120047","good","Cha-F-800066","good",TRUE,TRUE,"LHAV1","LHAV1a3"
"1041253084","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","2794070","good","Gad1-F-500318","medium",TRUE,TRUE,"LHAV1","LHAV1a3"
"1068523766","LH056a","AVL02","AVL02ab","AVL02or_pct",FALSE,"LHN","LHAV1b2","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",FALSE,TRUE,"LHAV1","LHAV1b2"
"914026662","LH056b","AVL02","AVL02ab","AVL02q_a_pct",FALSE,"LHN","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","2793799","good","none","none",TRUE,FALSE,"LHAV1","LHAV1a4"
"946081491","LH056b","AVL02","AVL02ab","AVL02q_a_pct",FALSE,"LHN","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","2659704","good","L1989#1","good",TRUE,FALSE,"LHAV1","LHAV1a4"
"1289190689","LH056b","AVL02","AVL02ab","AVL02q_a_pct",FALSE,"LHN","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","3147366","good","none","none",TRUE,FALSE,"LHAV1","LHAV1a4"
"789588935","LH056c","AVL02","AVL02ab","AVL02q_b_pct",FALSE,"LHN","LHAV1a1","VLPl&p1_anterior","BLVp2_anterior","2659704","good","VGlut-F-500378","medium",TRUE,TRUE,"LHAV1","LHAV1a1"
"820563959","LH056c","AVL02","AVL02ab","AVL02q_b_pct",FALSE,"LHN","LHAV1a1","VLPl&p1_anterior","BLVp2_anterior","2684792","good","Cha-F-200201","good",TRUE,TRUE,"LHAV1","LHAV1a1"
"883338122","LH056c","AVL02","AVL02ab","AVL02q_b_pct",FALSE,"LHN","LHAV1a1","VLPl&p1_anterior","BLVp2_anterior","2659704","good","L1990#2","good",TRUE,TRUE,"LHAV1","LHAV1a1"
