"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt"
"421992069","SLP022c","ADL03","ADL03r","ADL03or_pct","FALSE","LHN","LHAD1e2","SLPal2_ventral","DPLal3_ventral","1149437","good","none","none",TRUE,FALSE,"LHAD1"
"5813115796","SLP022c","ADL03","ADL03r","ADL03or_pct","FALSE","LHN","LHAD1e2","SLPal2_ventral","DPLal3_ventral","1041505","good","none","none",TRUE,FALSE,"LHAD1"
"485430434","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","1064853","good","none","none",TRUE,FALSE,"LHAD1"
"485775679","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","1070581","good","none","none",TRUE,FALSE,"LHAD1"
"610916994","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","1070581","medium","none","none",TRUE,FALSE,"LHAD1"
"641278400","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","1149437","good","Gad1-F-200365","good",TRUE,FALSE,"LHAD1"
"855414220","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","2477473","good","none","none",TRUE,FALSE,"LHAD1"
"887148641","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","1074687","medium","none","none",TRUE,FALSE,"LHAD1"
"949534412","SLP022d","ADL03","ADL03r","ADL03t_pct","FALSE","LHN","LHAD1e1","SLPal2_ventral","DPLal3_ventral","1074687","medium","none","none",TRUE,FALSE,"LHAD1"
"544107243","SLP023a","ADL03","ADL03q","ADL03s_pct","ADL15","LHN","LHAD1b2e","LHl2_medial","DPLal2_medial","1703751","good","L1539#3","good",TRUE,FALSE,"LHAD1"
"730562988","SLP023a","ADL03","ADL03q","ADL03s_pct","ADL15","LHN","LHAD1b2e","LHl2_medial","DPLal2_medial","2842610","good","none","none",TRUE,FALSE,"LHAD1"
"451382570","SLP075e","ADL15","ADL15g","ADL15j_pct","FALSE","LHN","LHAD1b6","LHl2_medial","DPLal2_medial","5030649","poor","none","none",FALSE,FALSE,"LHAD1"
