"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type"
"705381843","AVLP005b","ADL01","ADL01j","ADL01og_pct",FALSE,"LHN","LHAV4c2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4c2"
"764006565","AVLP005b","ADL01","ADL01j","ADL01og_pct",FALSE,"LHN","LHAV4c2","LHl1_lateral","BLD4_lateral","1812530","good","L421#1","good",FALSE,FALSE,"LHAV4","LHAV4c2"
"766781641","AVLP005b","ADL01","ADL01j","ADL01og_pct",FALSE,"LHN","LHAV4c2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4c2"
"921969630","AVLP005b","ADL01","ADL01j","ADL01og_pct",FALSE,"LHN","LHAV4c2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4c2"
"1011616276","AVLP005e","ADL01","ADL01j","ADL01olc_pct",FALSE,"LHN","LHAV4c1","VLPl4_dorsal","BLD3_dorsal","488055","good","L421#14","good",FALSE,FALSE,"LHAV4","LHAV4c1_b"
"1130605683","AVLP006b","ADL01","ADL01f","ADL01i_pct",FALSE,"LHN","LHAV4f1","LHl1_lateral","BLD4_lateral","2845449","good","none","none",FALSE,FALSE,"LHAV4","LHAV4f1"
"1259528984","AVLP006b","ADL01","ADL01f","ADL01i_pct",FALSE,"LHN","LHAV4f1","LHl1_lateral","BLD4_lateral","4404885","good","none","none",FALSE,FALSE,"LHAV4","LHAV4f1"
"823999989","LH001a","ADL01","ADL01s","ADL01x_a_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","3480165","good","L240#5","medium",FALSE,FALSE,"LHAV4","LHAV4a3_b"
"883031393","LH001a","ADL01","ADL01s","ADL01x_a_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","3480165","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a3_b"
"917086906","LH001a","ADL01","ADL01s","ADL01x_a_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","3480165","good","L240#23","medium",FALSE,FALSE,"LHAV4","LHAV4a3_b"
"5901195038","LH001a","ADL01","ADL01s","ADL01x_a_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","3480165","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a3_b"
"794337453","LH001b","ADL01","ADL01s","ADL01x_b_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","2101395","good","Cha-F-000524","good",FALSE,FALSE,"LHAV4","LHAV4a3_a"
"820581199","LH001b","ADL01","ADL01s","ADL01x_b_pct",FALSE,"LHN","LHAV4a3","VLPl4_dorsal","BLD3_dorsal","2130607","medium","none","none",FALSE,FALSE,"LHAV4","LHAV4a3_a"
"851317951","LH001b","ADL01","ADL01s","ADL01x_b_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","3556411","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a3_a"
"881991445","LH001b","ADL01","ADL01s","ADL01x_b_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","3556411","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a3_a"
"975432645","LH001b","ADL01","ADL01s","ADL01x_b_pct",FALSE,"LHN","LHAV4a3","LHl1_lateral","BLD4_lateral","2429644","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a3_a"
"640221192","LH002a","ADL01","ADL01u","ADL01od_pct",FALSE,"LHN","LHAV4e1","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e1_b"
"732280395","LH002a","ADL01","ADL01u","ADL01od_pct",FALSE,"LHN","LHAV4e1","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e1_b"
"730882970","LH002b","ADL01","ADL01u","ADL01om_pct",FALSE,"LHN","LHAV4e1","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e1_a"
"792610827","LH002c","ADL01","ADL01u","ADL01op_pct",FALSE,"LHN","LHAV4a6","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a6"
"882685590","LH002c","ADL01","ADL01u","ADL01op_pct",FALSE,"LHN","LHAV4a6","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a6"
"1039867920","LH002c","ADL01","ADL01u","ADL01op_pct",FALSE,"LHN","LHAV4a6","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a6"
"5813058137","LH002d","ADL01","ADL01u","ADL01oq_pct",FALSE,"LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","11524190","good","L788#3","good",FALSE,FALSE,"LHAV4","LHAV4a1_c"
"728483069","LH002e","ADL01","ADL01u","ADL01os_pct",FALSE,"LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a1_b"
"822289778","LH002e","ADL01","ADL01u","ADL01os_pct",FALSE,"LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a1_b"
"823668338","LH002e","ADL01","ADL01u","ADL01os_pct",FALSE,"LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a1_b"
"5813098080","LH002e","ADL01","ADL01u","ADL01os_pct",FALSE,"LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","3615070","good","none","none",FALSE,FALSE,"LHAV4","LHAV4a1_b"
"667474054","LH002f","ADL01","ADL01u","ADL01q_a_pct",FALSE,"LHN","LHAV4a7","VLPl4_dorsal","BLD3_dorsal","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a7"
"761580655","LH002f","ADL01","ADL01u","ADL01q_a_pct",FALSE,"LHN","LHAV4a7","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a7"
"823988254","LH002f","ADL01","ADL01u","ADL01q_a_pct",FALSE,"LHN","LHAV4a7","VLPl4_dorsal","BLD3_dorsal","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a7"
"5813010845","LH002f","ADL01","ADL01u","ADL01q_a_pct",FALSE,"LHN","LHAV4a7","VLPl4_dorsal","BLD3_dorsal","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a7"
"604031105","LH002g","ADL01","ADL01u","ADL01q_b_pct",FALSE,"LHN","LHAV4a5","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a5"
"789580340","LH002g","ADL01","ADL01u","ADL01q_b_pct",FALSE,"LHN","LHAV4a5","VLPl4_dorsal","BLD3_dorsal","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a5"
"5813061530","LH002g","ADL01","ADL01u","ADL01q_b_pct",FALSE,"LHN","LHAV4a5","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a5"
"5813087621","LH003a","ADL01","ADL01t","ADL01m_pct",FALSE,"LHN","LHAV4j1","LHl1_lateral","BLD4_lateral","1290452","medium","none","none",FALSE,FALSE,"LHAV4","LHAV4j1"
"607096048","LH004a","ADL01","ADL01r","ADL01lx_pct",FALSE,"LHN","LHAV4d4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d4"
"5813010525","LH004a","ADL01","ADL01r","ADL01lx_pct",FALSE,"LHN","LHAV4d4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d4"
